汽车品牌,车型,售价,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506
蔚来,蔚来ET7,42.80-51.60万,271.0,271.0,271.0,271.0,4349.0,2473.0,3126.0,2928.0,3048.0,3180.0,1379.0,521.0,649.0,738.0,652.0,535.0,506.0,397.0,349.0,245.0,332.0,253.0,466.0,210.0,135.0,713.0,93.0,1098.0,1071.0,749.0,793.0,651.0,482.0,411.0,838.0,239.0,261.0,347.0,422.0,207.0,271.0
蔚来,蔚来ET9,78.80-80.80万,307.0,307.0,307.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,682.0,307.0
特斯拉,Model 3,23.55-33.95万,16636.0,16636.0,16636.0,16636.0,25788.0,821.0,3390.0,30919.0,2809.0,10069.0,12539.0,12659.0,8397.0,21726.0,13196.0,11454.0,22741.0,7791.0,13577.0,2079.0,2273.0,15627.0,15750.0,9969.0,7604.0,14481.0,5065.0,15230.0,18151.0,9928.0,18126.0,23998.0,4281.0,28914.0,21046.0,8009.0,18771.0,25938.0,8747.0,13818.0,16636.0
特斯拉,Model Y,26.35-31.35万,44848.0,44848.0,44848.0,44848.0,52150.0,7640.0,31112.0,46694.0,14391.0,52424.0,29387.0,14184.0,25526.0,54937.0,26760.0,31054.0,51471.0,23632.0,51117.0,41428.0,26353.0,49877.0,60055.0,29912.0,22537.0,47917.0,26356.0,39985.0,41110.0,36299.0,45330.0,48202.0,36204.0,44576.0,61881.0,25694.0,8006.0,48189.0,19984.0,24770.0,44848.0
零跑汽车,零跑B01,8.98-11.98万,1581.0,1581.0,1581.0,1581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.0
零跑汽车,零跑B10,9.98-12.98万,14312.0,14312.0,14312.0,14312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.0,0.0,10105.0,14312.0
零跑汽车,零跑T03,5.19-6.19万,5445.0,5445.0,5445.0,5445.0,6411.0,5462.0,6248.0,6080.0,3564.0,3570.0,3937.0,501.0,1324.0,2100.0,1454.0,1994.0,1602.0,2164.0,2056.0,4402.0,6381.0,7452.0,7024.0,4606.0,2043.0,2784.0,3207.0,4219.0,6132.0,3378.0,4599.0,7754.0,7929.0,8239.0,7385.0,4519.0,2511.0,6851.0,5458.0,5455.0,5445.0
比亚迪,元PLUS,10.38-14.18万,0.0,0.0,0.0,0.0,16553.0,19239.0,15132.0,16701.0,20418.0,20204.0,20862.0,14342.0,20279.0,27907.0,28931.0,26072.0,23546.0,23594.0,24272.0,28727.0,30615.0,30751.0,30799.0,16831.0,8210.0,21951.0,23327.0,24646.0,23918.0,25594.0,27046.0,25576.0,28676.0,26400.0,23048.0,8902.0,10758.0,20179.0,12286.0,12255.0,0.0
比亚迪,元UP,8.08-11.18万,15347.0,15347.0,15347.0,15347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19344.0,16018.0,20216.0,21391.0,18552.0,0.0,10490.0,17177.0,0.0,13047.0,15347.0
比亚迪,唐DM,16.98-22.98万,0.0,0.0,0.0,0.0,5005.0,8398.0,8145.0,12308.0,14237.0,16771.0,16843.0,7698.0,10783.0,11132.0,12030.0,11866.0,12658.0,12443.0,9820.0,9884.0,10166.0,0.0,11381.0,7914.0,3607.0,11914.0,10181.0,11250.0,11678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
